MedInc,HouseAge,Population,AveOccup
-0.49989595622415206,-0.15697641898366602,0.20044872645657572,0.2793656871130206
-0.15747710338357404,0.20430075650925983,-0.23028291752897462,0.05475686446248583
-0.5868143042132264,0.18823050021609383,1.0150933574727214,-1.4326526722010953
0.29692926772837186,-0.16136997268929842,-0.6329233673415533,0.4241135950433721
0.025864181135639746,-0.14483616115018305,0.46263320540429925,-1.1780960065304873
-0.0717497253146877,-0.2565653970570945,-0.7265606812514567,0.978148690914705
0.3204055958617929,-0.0034870802845705993,-0.8155161294658626,0.7735050969442142
-0.18842083011411276,-0.10202168325590691,-0.8014705323793767,0.7435572539241411
-0.6080328929674463,-0.12812054317538585,0.8231368639574237,-1.2529656140806633
0.5860913331045686,-0.17910076237481093,-0.679742024296505,0.6686876463739581
-0.13862673562816133,0.15903768800381196,1.113412537078119,-0.39945208800861254
-0.7335362951504448,-0.22774701615161408,-0.7265606812514567,0.7235920252440898
-0.516363440297842,0.046122250426956016,-0.8763803835073001,0.8284094758143461
-0.3160794863850276,-0.006257161936692423,-0.6703782929055133,0.18952215805280814
0.5148910758540697,-0.1428354746831659,-0.8014705323793767,0.7934703256242583
-0.16887210117711685,-0.15676968361583382,-0.754651875424425,0.8284094758143461
-0.32151292381016083,-0.413703924115645,0.9635928348222754,-1.2629482284206852
0.07982912088247492,0.05023593466746269,0.8652736552168779,-0.723887054059389
-0.09670380167775917,-0.10660765973425582,-1.3492488187523046,1.2576618924353786
-0.06540693834003398,-0.1395671777065117,0.8418643267394037,-0.6989305182093304
-0.6286122018236586,-0.08237112627002151,0.8512280581303954,-1.2928960714407585
-0.2211769436975728,-0.11812101469649991,-0.7312425469469508,0.5988093459937897
0.31580813871365604,-0.3240597245412307,0.5609523850096968,-0.08000842912784356
0.347805729547259,-0.15973038248106328,0.9167741778673271,-1.4076961363510367
-0.30165209497576506,-0.1149244631660704,-1.2790208333198787,1.212740127905269
-0.4272181601538369,-0.1751917741034278,0.42049641414484507,0.09468732182258106
-0.688508387615629,0.026763952340142047,-0.7827430695973967,0.6038006531638042
0.22190667561766347,-0.2503762982791874,2.302606423733875,-2.276183583933124
0.0414216047974069,-0.1141224481886656,1.0900032086006448,-1.203052542380546
0.36276871616383427,-0.17528975894696505,-0.8951078462892801,0.6337484961838774
-0.6462452528714216,-0.04105317153983635,0.9916840289952471,-1.297887378610773
-0.024919152186212233,-0.18677358260954002,-0.7499700097289308,0.6287571890138628
-0.4637255887334479,0.20713369981643148,-1.3492488187523046,1.167818363375159
0.3662127518445045,-0.22575346859822956,0.813773132566432,-1.2529656140806633
-0.11744881471885048,-0.13842960460628423,0.9916840289952471,-1.4626005152211685
0.6039048857536471,0.08057958924631867,-0.5486497848226415,0.5339223527836358
-0.3625333146814449,-0.16341946044959185,0.9214560435628213,-1.4076961363510367
-0.09516595880557552,-0.18305487544337118,-0.7499700097289308,0.8034529399642875
0.2546932946162407,-0.18130950522170208,1.5160529868906976,-0.7787914329295208
-0.7529817166749785,-0.37320966794288024,-0.7733793382064084,0.6986354893940312
0.542618271484986,-0.33102324599272864,-0.6282415016460591,0.40913967353333547
-0.028687066851027558,-0.29952062912389704,0.4579513397088051,0.059748171632493303
-0.5890197860018456,-0.2836277180278628,1.005729626081733,-0.6390348321691839
-0.6388576587370386,-0.07688169171796992,-0.890425980593786,0.7934703256242583
0.05019646920528618,-0.05894791202169462,-0.7452881440334367,0.9581834622346538
-0.337372809068,0.019327551155563713,-0.6703782929055133,0.5688615029737164
-0.11175711035759765,-0.2514777515583621,-1.3586125501432964,1.2676445067754007
0.1018105378547121,0.019152255339818826,-1.339885087361313,1.2376966637553275
-0.45823060210810024,-0.03644377682314982,-0.890425980593786,0.6337484961838774
0.3328934591905121,-0.09991107335909802,2.447744260294224,-2.2412444337430433
0.2885306137138254,-0.05006721369016143,1.3240964933753998,-1.6672441091916592
-0.8493149912120583,-0.15460692959369243,-0.6469689644280391,0.6437311105238994
0.09256202004107451,-0.07611128186108879,-1.3071120274928472,1.307574964135496
0.00903844072001759,0.08337554932825651,0.7810000726979661,-0.4144260095186491
-0.7009822651073108,-0.2880319436874014,-0.7452881440334367,0.6936441822240167
0.19084132773794157,-0.17946265998714497,0.3128135031484558,0.1196438576726397
0.0636456016137985,0.07761879177981341,-0.7125150841649708,1.1728096705451736
0.38357188220593663,-0.09005107781150083,-0.7406062783379425,0.8284094758143461
-0.20132685633684314,-0.3584007277130263,-1.3305213559703246,1.1827922848851957
0.5243053279763534,-0.16990671660513276,-0.7921068009883884,1.1129139845050273
-0.5878430970008303,-0.17102818375968132,-0.8857441148982884,0.733574639584119
-0.14804056440855173,-0.17285315429531165,-0.7406062783379425,0.6038006531638042
-0.2961428833034426,-0.12610777925112118,0.9823202976042554,-0.6789652895292863
-0.022965517911211913,-0.1881335090958977,2.475835454467196,-2.21129659072297
0.5916218911715346,-0.14132151816286276,-0.9138353090712601,0.7934703256242583
-0.22865756583456728,0.13147804246864545,-0.8436073236388343,0.6537137248639214
0.08234365765670973,-0.004493981565392787,1.1836405225105449,-1.4176787506910586
0.012721554567646128,-0.016337525791311484,1.1227762684691105,-1.1880786208705094
-1.346869507461561,0.13426941898027556,-0.735924412642445,0.6437311105238994
-0.6314719447962847,-0.2743377380366758,-0.735924412642445,0.6986354893940312
0.19987104199014513,0.02994221160814753,2.2791970952564005,-0.5491913031089715
0.23078986736381835,-0.15853822083952818,0.9542291034312871,-1.2829134571007363
-0.04743352343912586,-0.35575686795943684,0.5422249222277168,-0.05505189327778493
0.24532553088812417,-0.11587229544918658,-1.3117938931883446,1.327540192815547
-0.015664537788649995,0.2150902222655746,-0.8108342637703684,0.6087919603338188
0.160541050016077,-0.12958587636039393,1.2725959707249541,-1.5624266586214102
0.32529552750603585,-0.20121179815888768,0.8793192523033637,-1.352791757480905
-0.16100653794599848,-0.17165981468580646,-0.9934270258946777,0.9531921550646464
-0.3653371988341983,-0.24254091806684017,-0.8155161294658626,0.7385659467541265
-0.5682532302028156,-0.3013909764725499,-0.7499700097289308,0.5538875814636869
0.08916591076517925,-0.1790762559223221,0.3081316374529616,0.2094873867328522
-0.5526851148129057,-0.08931711169045806,-0.8248798608568543,0.8284094758143461
-1.0545574577830177,0.276035396133151,-0.7312425469469508,0.6487224176939139
-1.1370393086342925,-0.0554841792413607,-0.7452881440334367,0.6487224176939139
0.29774079411321297,-0.46291374730563434,-0.6844238899919991,0.6487224176939139
0.9409470841545573,0.01293225739173743,-1.157292325237007,1.212740127905269
1.4316111309718649,1.885732448301252,1.520734852586195,-1.5724092729614323
-0.6523764237832622,-0.21901819780445764,1.3943244788078257,-0.9484958767099309
-0.9250101379861229,-0.29538387943403316,-0.6750601586010108,0.1945134652228156
-1.1262456055681755,-0.19776548472674663,-0.6703782929055133,0.48900058825352594
0.00754802827803599,-0.10994212865774723,1.1461855969465848,-1.3228439144608317
-0.3312986226148202,-0.09326244707142822,0.7997275354799495,-1.1980612352105313
-0.3230935883640256,-0.10630706819607959,-1.3679762815342846,1.212740127905269
-0.5851862174802309,-0.3117759292914823,0.5047699966637568,-0.0899910434678656
-0.5377009727238736,-0.2658971276446831,1.38027888172134,-0.8636436548197258
0.1642471779726517,0.02760279631103228,-0.7452881440334367,0.903279083364522
-0.5688346879623977,0.01451725695977839,1.0010477603862389,-1.43764397937111
-1.124324121624019,0.011667580689998779,-1.3632944158387905,1.2077488207352542
-0.2915517405915954,-0.13321145139739368,1.0525482830366848,-1.2529656140806633
-0.3605031463607012,-0.19131302993908544,-0.890425980593786,0.8483747044943901
-0.45226058177662637,-0.05664229310352975,-0.7452881440334367,0.9482008478946318
0.9330710336910741,-0.3054114577484176,-0.9606539660262119,0.9531921550646464
-0.12362628094126116,0.3314125351200175,-1.302430161797353,1.147853134695115
0.6911119285430402,-0.3016915680107264,-1.391385610011762,1.2726358139454153
-0.3613358255980172,-0.07396190310071364,-0.7686974725109109,0.7585311754341776
-0.6683550409281331,-0.2888045052569943,-0.8248798608568543,0.8234181686443315
-1.192926676452217,-0.19047269888546595,-0.7218788155559591,0.6287571890138628
-0.677005823914365,-0.7005058117500351,-0.7406062783379425,0.5938180388237821
-0.32049524280433267,-0.024411862954621402,0.7856819383934637,-1.1880786208705094
-0.37927720579047347,-0.13146282254721525,0.9214560435628213,-0.7039218253793449
-0.557895205325828,-0.003427075874195995,1.005729626081733,-1.352791757480905
-0.39610966443625656,-0.2614184364162789,-0.7031513527739791,0.6686876463739581
1.6959613059952434,1.3786151303952365,-0.09919067805511118,0.22945261541290338
0.6194295062580956,-0.11124535775183422,0.8465461924348979,-1.1581307778504362
-0.14103177149859272,-0.158942679000239,1.3615514189393598,-0.9335219551998942
-0.48345525529448635,-0.08114796821994716,-0.7499700097289308,0.5988093459937897
0.06289754336149046,0.03947982781946471,-0.8061523980748743,0.733574639584119
0.10040753689606094,-0.21761320583242358,-0.6844238899919991,0.5339223527836358
0.3443625750605263,-0.23015823460751264,-0.8670166521163084,0.8034529399642875
0.3808999232118417,-0.10531267665644525,-0.7593337411199225,0.8533660116644047
-0.22747850455712626,-0.1859766624621372,1.3334602247663883,-1.60734842315152
0.12600110546936127,-0.1414762781627159,-0.7921068009883884,0.6287571890138628
-0.2908679100052095,-0.14163027579803797,0.9823202976042554,-1.4326526722010953
-0.7100820738491039,0.09828149483297606,-0.7218788155559591,0.6237658818438553
-0.20658358665984095,-0.15140020642309635,-1.3305213559703246,1.317557578475518
-0.536690247545223,-0.3517921070682564,0.44390574262231924,0.06473947880250787
0.03334900324627553,0.6217125680698001,-0.7406062783379425,1.1328792131850784
-0.5372144825963903,-0.08904937113073909,-0.890425980593786,0.6387398033538848
-0.47490886567396695,-0.12479788010883294,-0.6844238899919991,0.583835424483753
-0.009630654076296697,-0.12441382141166123,0.5562705193142027,-0.1049649649779022
0.44203384316129657,-0.1482594381562811,-0.717196949860465,0.9182530048745585
1.3807620220894399,-0.08147432854221791,-0.6750601586010108,0.6936441822240167
-0.19804079760147666,-0.10106504503032064,0.9916840289952471,-1.4626005152211685
-0.11565461073622291,0.13513234943202,0.776318207002472,-0.3744955521585468
-0.10066279741655537,-0.10906957397752046,1.2257773137700023,-1.5374701227713516
2.0038157186180303,1.5629017906204115,-0.642287098732545,1.1428618275251006
0.13437871290784356,-0.2136789171767891,1.0010477603862389,-1.2928960714407585
-0.4251157753513232,-0.2093414765793478,-0.5580135162136332,-0.08000842912784356
0.6128784052835679,0.12766475766396557,1.3428239561573798,-1.4526179008811464
0.3794140306145086,0.03887325296664242,-0.6844238899919991,0.3442526803231816
-0.875679854068816,-0.18694876771556587,0.8418643267394037,-1.287904764270751
-0.12085724814737574,-0.06373806712863436,-1.3539306844477987,1.2776271211154229
-0.5646908477269372,-0.22322622104643883,-0.7312425469469508,0.6786702607139872
-0.25167965319023927,-0.05295681635195407,-0.7406062783379425,0.6038006531638042
